pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
ZBN19981011_0106-6-35,ZBN19981011_0106,6,real,"The National Front Youth League indicates that these activities are meant to express the support , love , and esteem of the Youth League to the state leader .",The NFYL said that these activities conveyed their support and love for the state leaders .,"the national front youth league indicate that these activity be mean to express the support , love , and esteem of the youth league to the state leader .",the nfyl say that these activity convey their support and love for the state leader .,0.6296296296296297,13,28-15 25-12 26-13 27-14 6-3 7-4 8-5 5-2 12-6 14-8 16-10 18-9 ,{},{},{},{},{},{},{}
urd-WL-12-174278-7594553-14-3,urd-WL-12-174278-7594553,14,real,"Initially , you can have urinary problems but after sometime it would become a routine .","In the beginning , for perhaps three days or so , you may feel like urinating three or four times , but later you will return to normal .","initially , you can have urinary problem but after sometime it would become a routine .","in the beginning , for perhaps three day or so , you may feel like urinate three or four time , but later you will return to normal .",0.8888888888888888,13,15-28 1-10 2-11 14-27 ,{},{},{},{},{},{},{}
chtb_150-4-13,chtb_150,4,real,"To solve the problem of insufficient funds and expand the scale of opening up to the outside world , Guangxi is devoting great efforts to attracting foreign capital .",Guangxi imported large amount of foreign funds for resolving capital insufficiency and deepening open up .,"to solve the problem of insufficient fund and expand the scale of open up to the outside world , guangxi be devote great effort to attract foreign capital .",guangxi import large amount of foreign fund for resolve capital insufficiency and deepen open up .,0.7096774193548387,13,28-15 12-13 13-14 27-6 26-5 5-10 19-0 6-9 22-2 1-8 ,{},{},{},{},{},{},{}
groups.google.com_greenpartycn_05a0a5b917a9b705_CMN_20060208_063400-36-0,groups.google.com_greenpartycn_05a0a5b917a9b705_CMN_20060208_063400,36,real,We offered to help you persuade Chen Guangcheng not to make certain remarks .,"We took the initiative and suggested that we could help you to persuade Chen Guangcheng , to influence him not to say some of his words .",we offer to help you persuade chen guangcheng not to make certain remark .,"we take the initiative and suggest that we could help you to persuade chen guangcheng , to influence him not to say some of his word .",0.6785714285714286,13,13-26 5-12 6-13 7-14 3-9 4-10 8-19 9-20 10-21 1-5 12-25 ,{},{},{},{},{},{},{}
ZBN19981229_0043-5-14,ZBN19981229_0043,5,real,Kobsak reiterated that Thailand will by no means support any one party of Cambodia in taking advantage of Thailand to carry out subversive activities against the neighboring countries .,Gusa reiterated that Thailand would never support any part of Cambodia to do any activities of subversion .,kobsak reiterate that thailand will by no mean support any one party of cambodia in take advantage of thailand to carry out subversive activity against the neighboring country .,gusa reiterate that thailand would never support any part of cambodia to do any activity of subversion .,0.696969696969697,11,28-17 1-1 2-2 3-3 8-6 9-7 12-9 13-10 11-8 22-16 23-14 ,{},{},{},{},{},{},{}
chtb_023-7-27,chtb_023,7,real,Eleven village and township enterprises in this province has been listed into the `` The village and township enterprises with best economic effect and profit '' in China .,11 enterprises of villages and towns in Fujian were conferred the title `` the best economically beneficial industries '',eleven village and township enterprise in this province have be list into the `` the village and township enterprise with best economic effect and profit '' in china .,11 enterprise of village and town in fujian be confer the title `` the best economically beneficial industry '',0.7096774193548387,10,1-3 2-4 13-12 14-13 18-17 17-5 20-14 21-15 4-1 0-0 25-18 5-6 ,{},{},{},{},{},{},{}
artb_044-5-11,artb_044,5,real,The Committee appealed to `` the countries that hold a special responsibility in preserving international peace and security to provide the necessary assistance required by this matter . '',The committee appealed to countries responsible for international security and peacekeeping to offer the necessary support .,the committee appeal to `` the country that hold a special responsibility in preserve international peace and security to provide the necessary assistance require by this matter . '',the committee appeal to country responsible for international security and peacekeeping to offer the necessary support .,0.6774193548387097,12,27-16 0-0 1-1 2-2 3-3 20-13 21-14 19-12 18-11 22-15 6-4 17-8 15-10 14-7 11-5 ,{},{},{},{},{},{},{}
cmn-NG-31-117651-7396532-18-5,cmn-NG-31-117651-7396532,18,real,"In conclusion , CCDI , I worry about the effect of your `` anti-corruption deadline . ''","Honorable members of the Central Commission for Discipline , all in all , I am wary and worried over the effect your `` anti-corruption deadline '' will produce .","in conclusion , ccdi , i worry about the effect of your `` anti-corruption deadline . ''","honorable member of the central commission for discipline , all in all , i be wary and worry over the effect your `` anti-corruption deadline '' will produce .",0.5517241379310345,12,15-28 11-21 12-22 13-23 14-24 4-12 5-13 8-19 9-20 16-25 6-17 ,{},{},{},{},{},{},{}
urd-WL-34-174270-7476673-11-5,urd-WL-34-174270-7476673,11,real,The thing that is so wrong with me is that I have a companion that tells a lie about my childhood .,One bad habit which I have is lying .,the thing that be so wrong with me be that i have a companion that tell a lie about my childhood .,one bad habit which i have be lie .,0.7727272727272727,13,21-8 10-4 11-5 17-7 5-1 ,{},{},{},{},{},{},{}
artb_044-5-34,artb_044,5,real,The committee appealed to countries responsible for international security and peacekeeping to offer the necessary support .,The committee called upon `` the countries that bear a particular responsibility for preserving international peace and security to offer the necessary help needed in this respect '' .,the committee appeal to country responsible for international security and peacekeeping to offer the necessary support .,the committee call upon `` the country that bear a particular responsibility for preserve international peace and security to offer the necessary help need in this respect '' .,0.6451612903225806,12,16-28 11-18 12-19 13-20 14-21 0-0 1-1 2-2 15-22 8-17 10-15 7-14 5-11 4-6 6-12 ,{},{},{},{},{},{},{}
chtb_149-3-44,chtb_149,3,real,"Among which , exportations $ 30.88 billion , importations 29.18 billion .","Of which , the amount of exports reached 30.8 billion US dollars , and the amount of imports reached 29.18 billion US dollars .","among which , exportations $ 30.88 billion , importation 29.18 billion .","of which , the amount of export reach 30.8 billion u dollar , and the amount of import reach 29.18 billion u dollar .",0.75,12,11-23 1-1 2-2 9-19 10-20 8-17 6-9 3-6 4-11 ,{},{},{},{},{},{},{}
XIN20030223_ARB_0134-5-2,XIN20030223_ARB_0134,5,real,"It should be noted that exchanges between the two sides have increased , mainly in the areas of group visits and academic research .",The increasing number of exchanges focused on group visits and academic research .,"it should be note that exchange between the two side have increase , mainly in the area of group visit and academic research .",the increase number of exchange focus on group visit and academic research .,0.6153846153846154,11,23-12 18-7 19-8 20-9 21-10 22-11 5-4 11-1 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-9-4,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,9,real,"Abu Bakr says : So the Prophet , God 's prayer and peace be upon Him , drank until my thirst was quenched ! !",Abu Bakr says : The Prophet drank until I was satiated .,"abu bakr say : so the prophet , god 's prayer and peace be upon him , drank until my thirst be quench ! !",abu bakr say : the prophet drank until i be satiate .,0.64,13,24-11 0-0 1-1 2-2 3-3 5-4 6-5 17-6 18-7 21-9 ,{},{},{},{},{},{},{}
chtb_245-4-44,chtb_245,4,real,MacRalon still reiterated his support for China to resume its position as one of the treaty states of GATT and one of the founding members of WTO .,Mike Laren readdressed support for including China as a member of world trading organizations .,macralon still reiterate his support for china to resume it position a one of the treaty state of gatt and one of the found member of wto .,mike laren readdressed support for include china a a member of world trading organization .,0.7666666666666666,13,27-14 4-3 5-4 24-9 25-10 6-6 ,{},{},{},{},{},{},{}
groups.google.com_greenpartycn_b07aeae684cbc1b7_CMN_20060209_051800-27-1,groups.google.com_greenpartycn_b07aeae684cbc1b7_CMN_20060209_051800,27,real,Landlords at lower levels had more independent power .,"As titles were subdivided into increasingly lower strata , the lords at each lower stratum possessed an increased amount of autonomy .",landlord at low level have more independent power .,"a title be subdivide into increasingly low stratum , the lord at each low stratum possess an increased amount of autonomy .",0.8846153846153846,13,8-21 2-6 3-18 6-20 ,{},{},{},{},{},{},{}
urd-WL-86-174276-7483885-5-2,urd-WL-86-174276-7483885,5,real,WADA had filed a suit against their exoneration .,WADA made an appeal against the acquittal of Shoeb Akhter and Mohammed Asif in the International Arbitration Court .,wada have file a suit against their exoneration .,wada make an appeal against the acquittal of shoeb akhter and mohammed asif in the international arbitration court .,0.875,10,8-18 0-0 2-1 7-6 5-4 3-2 ,{},{},{},{},{},{},{}
ZBN19981002_0117-4-16,ZBN19981002_0117,4,real,"The committee said , Gunawan quoted a rape victim in an article published in July .","This Committee said that , Gunawan quoted the conversation from the woman who was raped in his report published in the monthly magazine in July .","the committee say , gunawan quote a rape victim in an article publish in july .","this committee say that , gunawan quote the conversation from the woman who be rap in his report publish in the monthly magazine in july .",0.6296296296296297,10,15-25 3-4 4-5 5-6 13-23 14-24 1-1 2-2 12-18 ,{},{},{},{},{},{},{}
urd-WL-77-174260-7457003-5-0,urd-WL-77-174260-7457003,5,real,"If prayers or curses really affect matters , then the curses of Aunty Shamim have destroyed Lal Masjid .","If prayers and curses really produce any effect , the people living in the Lal Masjid have become the victims of Aunt Shamim who lived in that locality .","if prayer or curse really affect matter , then the curse of aunty shamim have destroy lal masjid .","if prayer and curse really produce any effect , the people live in the lal masjid have become the victim of aunt shamim who live in that locality .",0.6129032258064516,10,18-28 0-0 1-1 3-3 4-4 16-14 17-15 13-22 12-21 5-7 11-20 ,{},{},{},{},{},{},{}
