HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.pairID,Input.documentID,Input.segmentID,Input.hitType,Input.source,Input.target,Input.sourceLemmatized,Input.targetLemmatized,Input.jaccardDistance,Input.lengthDifference,Input.sureAlignments,Input.possAlignments,Input.sourceHighlights,Input.targetHighlights,Input.answerSureAlignments,Input.answerPossAlignments,Input.answerSourceHighlights,Input.answerTargetHighlights,Answer.activeTime,Answer.comment,Answer.endTime,Answer.possAlignments,Answer.sourceHighlights,Answer.startTime,Answer.submit,Answer.sureAlignments,Answer.targetHighlights,Approve,Reject
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:568,,,test,Chinese officials have repeatedly indicated that Taiwan is a province of China and that China is a domestic Chinese issue .,the Chinese government has always been signifying that Taiwan is a province of China and Taiwan issue is the internal issue of China .,chinese official have repeatedly indicate that taiwan be a province of china and that china be a domestic chinese issue .,the chinese government have always be signify that taiwan be a province of china and taiwan issue be the internal issue of china .,0.4285714285714286,3,,,,,0-1 1-2 2-3 2-5 2-6 4-3 4-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 15-17 17-19 19-20 20-23 ,3-4 16-18 18-21 18-22 ,,,,,,1-2 6-15 16-18 ,,,,0-1 2-3 2-5 2-6 3-4 4-3 4-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 15-17 17-19 18-21 18-22 19-20 20-23 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:516,,,test,"the Government of Qinghai Province made the best use of the situation , coming up with an idea to commercialize the urban infrastructure construction , and ratified , at the beginning of this year '' , Provisions for Xining City to Encourage and Guide Foreign Investments '' .","the government of Qinghai Province put forward the idea of commercialization of city infrastructure , and approved '' Some Regulations on Encouraging and Attracting Foreign Investment in Xining City '' early this year .","the government of qinghai province make the best use of the situation , come up with an idea to commercialize the urban infrastructure construction , and ratify , at the beginning of this year '' , provision for xining city to encourage and guide foreign investment '' .","the government of qinghai province put forward the idea of commercialization of city infrastructure , and approve '' some regulation on encourage and attract foreign investment in xining city '' early this year .",0.6086956521739131,14,,,,,0-0 1-1 2-2 3-3 4-4 13-5 13-6 14-5 14-6 17-8 22-13 24-14 25-15 26-16 28-30 29-30 30-30 32-31 33-32 34-17 36-19 37-20 38-27 39-28 41-21 42-22 44-24 45-25 46-29 47-33 ,16-7 18-9 19-10 21-12 ,,,,,,13-5 13-6 14-5 14-6 15-5 15-6 16-7 37-26 40-20 ,,,,0-0 1-1 2-2 3-3 4-4 17-8 18-9 18-10 19-9 19-10 21-12 22-13 24-14 25-15 26-16 28-30 29-30 30-30 32-31 33-32 35-17 36-19 38-27 39-28 41-21 42-22 43-23 44-24 45-25 46-29 47-33 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:542,,,test,relevant sections of the Henan Government released their foreign cooperation projects concerning economy and technology . representatives attending the meeting consulted on information of some projects they interested in .,the competent agencies of the Henan provincial government released -lrb- a list of -rrb- foreign economic technological cooperation projects of the province at the meeting and held discussions regarding the purpose of cooperation in the related projects with representatives at the meeting .,relevant section of the henan government release their foreign cooperation project concern economy and technology . representative attend the meeting consult on information of some project they interest in .,the competent agency of the henan provincial government release -lrb- a list of -rrb- foreign economic technological cooperation project of the province at the meeting and hold discussion regard the purpose of cooperation in the related project with representative at the meeting .,0.6976744186046512,13,,,,,0-1 2-3 3-4 4-5 5-7 6-8 8-14 9-17 10-18 16-38 18-40 19-41 25-36 29-42 ,1-2 9-32 12-15 14-16 17-39 20-26 20-27 21-28 21-29 21-30 21-31 24-35 ,,,,,,0-1 1-2 4-21 12-15 14-16 19-24 24-34 ,,,,2-3 3-4 4-5 5-7 6-8 8-14 9-17 10-18 16-38 17-39 18-40 19-41 20-26 20-27 21-28 23-33 25-36 29-42 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:523,,,test,"Foreign Minister Duma expressed his thoughts that the UN was born after World War II , and that France and other permanent member countries were all the victors of that war .","the foreign minister feels that the United Nations was born out of the Second World War , and that France and the other permanent members of the council were victors in that war .","foreign minister duma express his thought that the un be bear after world war ii , and that france and other permanent member country be all the victor of that war .","the foreign minister feel that the united nation be bear out of the second world war , and that france and the other permanent member of the council be victor in that war .",0.48484848484848486,2,,,,,0-1 1-2 3-3 5-3 6-4 7-5 8-6 8-7 9-8 10-9 11-10 11-11 12-14 13-15 14-13 15-16 16-17 17-18 18-19 19-20 20-22 21-23 22-24 24-28 27-29 29-31 30-32 31-33 ,28-30 ,,,,,,3-3 5-3 ,,,,0-1 1-2 6-4 7-5 8-6 8-7 9-8 10-9 11-10 11-11 12-14 13-15 14-13 15-16 16-17 17-18 18-19 19-20 20-22 21-23 22-24 23-24 24-28 27-29 28-30 29-31 30-32 31-33 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:524,,,test,Moore said the Australian military attache to Jakarta will conduct free investigations after he arrives in East Timor tomorrow .,"Moore said , after the Australian military attache to Jakarta arrives in East Timor tomorrow , he can conduct investigations freely in the area .",moore say the australian military attache to jakarta will conduct free investigation after he arrive in east timor tomorrow .,"moore say , after the australian military attache to jakarta arrives in east timor tomorrow , he can conduct investigation freely in the area .",0.31999999999999995,5,,,,,0-0 1-1 2-4 3-5 4-6 5-7 6-8 7-9 8-17 9-18 11-19 14-10 15-11 16-12 17-13 18-14 19-24 ,5-16 10-20 16-23 17-23 ,,,,,,8-17 8-18 9-17 9-18 ,,,,0-0 1-1 2-4 3-5 4-6 5-7 6-8 7-9 10-20 11-19 14-10 15-11 16-12 17-13 18-14 19-24 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:647,,,test,"at that time , Jiang Zeming indicated that China would consider joining the Missile Technology Control Regime . the indication has been taken as the principle result of the meeting between the two state heads .","Jiang Zemin promised at that time that China would consider joining the missile technology control agreement , which was seen as one of the major achievements in the China-US summit meeting .","at that time , jiang zeming indicate that china would consider join the missile technology control regime . the indication have be take a the principle result of the meeting between the two state head .","jiang zemin promise at that time that china would consider join the missile technology control agreement , which be see a one of the major achievement in the china-us summit meeting .",0.5609756097560976,4,,,,,0-3 1-4 2-5 4-0 5-1 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 18-17 19-17 20-18 20-19 21-18 21-19 22-18 22-19 23-20 25-24 26-25 28-27 29-29 32-28 33-28 35-31 ,6-2 17-16 24-21 27-26 ,,,,,,19-17 20-18 20-19 21-18 21-19 22-18 22-19 30-28 31-28 32-28 33-28 34-29 ,,,,0-3 1-4 2-5 4-0 5-1 6-2 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 23-20 24-23 25-24 26-25 27-26 28-27 29-30 35-31 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:651,,,test,more than 90 % of China 's people centralize on one third of its territory .,more than 90 percent of the population is compacted into one-third of the country 's territory .,more than 90 % of china 's people centralize on one third of it territory .,more than 90 percent of the population be compact into one-third of the country 's territory .,0.6956521739130435,1,,,,,0-0 1-1 2-2 3-3 4-4 7-6 8-7 8-8 9-9 10-10 11-10 12-11 13-14 14-15 15-16 ,{},,,,,,5-13 9-9 ,,,,0-0 1-1 2-2 3-3 4-4 7-6 8-7 8-8 10-10 11-10 12-11 13-13 13-14 14-15 15-16 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:625,,,test,"what 's more , next year La Nina will be just as bad as El Nino .",and La Nina will put on a frightening display next year no less devastating than that of El Nino .,"what 's more , next year la nina will be just as bad a el nino .",and la nina will put on a frightening display next year no less devastate than that of el nino .,0.6785714285714286,3,,,,,0-0 1-0 2-0 4-9 5-10 6-1 7-2 10-11 10-12 10-13 11-11 11-12 11-13 12-11 12-12 12-13 13-14 14-17 15-18 16-19 ,8-3 8-4 8-5 8-6 8-7 8-8 9-3 9-4 9-5 9-6 9-7 9-8 ,,,,,,{},,,,0-0 1-0 2-0 4-9 5-10 6-1 7-2 8-3 8-4 8-6 8-8 8-11 8-12 8-13 8-14 9-3 9-4 9-6 9-8 9-11 9-12 9-13 9-14 10-3 10-4 10-6 10-8 10-11 10-12 10-13 10-14 11-3 11-4 11-6 11-8 11-11 11-12 11-13 11-14 12-3 12-4 12-6 12-8 12-11 12-12 12-13 12-14 13-3 13-4 13-6 13-8 13-11 13-12 13-13 13-14 14-17 15-18 16-19 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:500,,,test,Russian prime minister on domestic economy,Russian prime minister talked about Russian economic situation .,russian prime minister on domestic economy,russian prime minister talk about russian economic situation .,0.7272727272727273,3,,,,,0-0 1-1 2-2 3-4 4-5 5-6 5-7 ,{},,,,,,{},,,,0-0 1-1 2-2 3-4 4-5 5-6 5-7 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:526,,,test,"nowadays , there appeared a lot of enterprise groups with high technology and strong stamina .","nowadays , there appeared a lot of enterprise groups with high technology and strong stamina .","nowadays , there appear a lot of enterprise group with high technology and strong stamen .","nowadays , there appear a lot of enterprise group with high technology and strong stamen .",0.0,0,,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 ,{},,,,,,{},,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:618,,,test,the GNP created by the village and township enterprises occupied about 1/3 of the total GNP in Fujian Province .,the gross national product of the industry of villages and towns made up 1/3 of the GNP of Fujian Province .,the gnp create by the village and township enterprise occupy about 1/3 of the total gnp in fujian province .,the gross national product of the industry of village and town make up 1/3 of the gnp of fujian province .,0.625,1,,,,,0-0 1-1 1-2 1-3 4-5 5-8 6-9 7-10 8-6 9-11 9-12 11-13 12-14 13-15 15-16 17-18 18-19 19-20 ,16-17 ,,,,,,{},,,,0-0 1-1 1-2 1-3 3-4 4-5 5-8 6-9 7-10 8-6 9-11 9-12 11-13 12-14 13-15 15-16 16-17 17-18 18-19 19-20 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:667,,,test,both parties expressed satisfaction for the friendly cooperation between the two armies in the past 30 years .,both parties expressed satisfaction for the friendly cooperation between the two armies in the past 30 years .,both party express satisfaction for the friendly cooperation between the two army in the past 30 year .,both party express satisfaction for the friendly cooperation between the two army in the past 30 year .,0.0,0,,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 ,{},,,,,,{},,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:507,,,test,"also present at the seminar will be Long Yongtu , Vice Minister of China 's Ministry of Foreign Trade and Economic Cooperation who will accompany Rugerro to Shanghai , and Shen Jueren , former chief negotiator of China in GATT negotiations .","attendees will also include the Vice Minister of Foreign Trade & Economic Cooperation , Yongtu Long , who accompanied Ruggiero to Shanghai , and former chief representative for trade negotiations of the MOFTEC .","also present at the seminar will be long yongtu , vice minister of china 's ministry of foreign trade and economic cooperation who will accompany rugerro to shanghai , and shen jueren , former chief negotiator of china in gatt negotiation .","attendee will also include the vice minister of foreign trade & economic cooperation , yongtu long , who accompany ruggiero to shanghai , and former chief representative for trade negotiation of the moftec .",0.47619047619047616,8,,,,,0-2 1-0 1-3 5-1 7-15 8-14 9-16 10-5 11-6 16-7 17-8 18-9 19-10 20-11 21-12 22-17 25-19 26-20 27-21 28-22 29-23 33-24 34-25 35-26 35-27 35-29 36-30 41-33 ,23-18 24-18 37-32 ,,,,,,1-0 6-3 23-18 24-18 ,,,,0-2 5-1 7-15 8-14 9-16 10-5 11-6 16-7 17-8 18-9 19-10 20-11 21-12 22-17 25-19 26-20 27-21 28-22 29-23 33-24 34-25 35-26 38-27 39-28 40-29 41-33 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:521,,,test,"Xinhua news agency , Nanjing , 16 December , by Zhoufang the investment of foreign capital in agriculture of Jiangsu increased .","Xinhua news agency , Nanjing , Dec. 16 . -lrb- reporter Zhou Fang -rrb- an increasing number of investments from foreign capital are being made on agriculture in Jiangsu .","xinhua news agency , nanjing , 16 december , by zhoufang the investment of foreign capital in agriculture of jiangsu increase .","xinhua news agency , nanjing , dec. 16 . -lrb- reporter zhou fang -rrb- an increase number of investment from foreign capital be be make on agriculture in jiangsu .",0.5161290322580645,8,,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-6 8-8 10-11 10-12 12-18 13-19 14-20 15-21 16-25 17-26 18-27 19-28 21-29 ,20-15 ,,,,,,20-15 ,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-6 10-11 10-12 12-18 13-19 14-20 15-21 16-25 17-26 18-27 19-28 21-29 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:627,,,test,France Ministry of Foreign Affairs said that leaders of Iraq refused to co-operate with United Nations and have caused this deeply regretted outcome .,the French Foreign Ministry said that because Iraqi leader refuses to cooperate with the UN caused this sad events .,france ministry of foreign affair say that leader of iraq refuse to co-operate with united nation and have cause this deeply regretted outcome .,the french foreign ministry say that because iraqi leader refuse to cooperate with the un cause this sad event .,0.6451612903225806,4,,,,,0-1 1-3 2-2 3-2 4-2 5-4 6-5 7-8 8-7 9-7 11-10 12-11 13-12 14-14 15-14 17-15 18-15 19-16 21-17 22-18 23-19 ,10-9 ,,,,,,0-1 2-2 3-2 4-2 8-7 9-7 10-9 17-15 18-15 ,,,,1-3 5-4 6-5 7-8 11-10 12-11 13-12 14-14 15-14 19-16 20-17 21-17 22-18 23-19 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:630,,,test,"during the preliminaries , Lan Wei , a highly-skilled twenty-six year-old native of Guangdong , scored 355.35 for first place .","in the qualifiers , 26-year-old Lan Wei from Guangdong displayed excellent skill , and ranked No. 1 with a total score of 355.3 .","during the preliminary , lan wei , a highly-skilled twenty-six year-old native of guangdong , score 355.35 for first place .","in the qualifier , 26-year-old lan wei from guangdong displayed excellent skill , and rank no . 1 with a total score of 355.3 .",0.7272727272727273,4,,,,,1-1 2-2 3-3 4-5 5-6 9-4 10-4 11-7 12-7 13-8 16-22 18-16 19-15 20-23 ,0-0 8-10 8-11 15-20 ,,,,,,8-9 8-10 8-11 15-20 18-15 18-16 19-14 ,,,,0-0 1-1 2-2 3-3 4-5 5-6 9-4 10-4 11-7 12-7 13-8 14-12 16-22 20-23 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:509,,,test,"Nanjing , December 16 -lrb- Xinhua -rrb- foreign fund put into Jiangsu 's agricultural sector is increasing","Xinhua news agency , Nanjing , Dec. 16 -lrb- reporter Zhou Fang -rrb- - foreign investment in Jiangsu 's agriculture is on the rise .","nanjing , december 16 -lrb- xinhua -rrb- foreign fund put into jiangsu 's agricultural sector be increase","xinhua news agency , nanjing , dec. 16 -lrb- reporter zhou fang -rrb- - foreign investment in jiangsu 's agriculture be on the rise .",0.6774193548387097,8,,,,,0-4 1-5 2-6 3-7 5-0 7-14 8-15 8-16 9-15 9-16 10-15 10-16 11-17 12-18 13-19 14-19 15-20 16-21 16-22 16-23 ,{},,,,,,{},,,,0-4 1-5 2-6 3-7 4-8 5-0 7-14 8-15 9-16 10-16 11-17 12-18 13-19 14-19 15-20 16-21 16-22 16-23 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:569,,,test,someone connected global warming to the phenomenon of El Nino .,some linked global warming with El Nino .,someone connect global warming to the phenomenon of el nino .,some link global warming with el nino .,0.6428571428571428,3,,,,,0-0 1-1 2-2 3-3 4-4 8-5 9-6 10-7 ,{},,,,,,{},,,,0-0 1-1 2-2 3-3 4-4 8-5 9-6 10-7 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:687,,,test,"Xinhua News agency , Beijing , January 16th , by Xintang Xu and Yuhong Qian - the president of the Bank of China , Xianglong Dai said that , China will continue implementing the financial opening up policy .","Xinhua news agency , Beijing , January 16th ( reporter : Xu Xingtang , Qian Yuhong -rrb- . Dai Xianglong , the president of People 's Bank of China , said that China will carry on with the open financial policy .","xinhua news agency , beijing , january 16th , by xintang xu and yuhong qian - the president of the bank of china , xianglong dai say that , china will continue implement the financial open up policy .","xinhua news agency , beijing , january 16th ( reporter : xu xingtang , qian yuhong -rrb- . dai xianglong , the president of people 's bank of china , say that china will carry on with the open financial policy .",0.41463414634146345,3,,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-12 11-11 13-15 14-14 15-16 15-20 16-21 17-22 19-24 19-25 20-26 21-27 22-28 24-19 25-18 26-30 28-29 29-32 30-33 31-34 31-35 32-36 33-37 34-38 35-38 36-39 37-40 38-41 ,12-13 ,,,,,,32-36 35-38 36-38 ,,,,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 9-10 10-12 11-11 12-13 13-15 14-14 15-16 16-21 17-22 18-23 19-24 19-25 20-26 21-27 22-28 23-29 24-18 25-19 25-30 26-31 29-32 30-33 31-34 31-35 33-37 34-39 37-40 38-41 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:571,,,test,"this kind of measure restrained the economic growth , leading to the rise of unemployment .",such measures checked economic growth and caused unemployment to rise .,"this kind of measure restrain the economic growth , lead to the rise of unemployment .",such measure check economic growth and cause unemployment to rise .,0.6111111111111112,5,,,,,0-0 1-0 3-1 4-2 6-3 7-4 9-6 10-6 14-7 15-10 ,8-5 12-9 ,,,,,,12-9 ,,,,0-0 1-0 2-0 3-1 4-2 6-3 7-4 8-5 9-6 10-6 14-7 15-10 ,,,
N/A,,,,,,,,,,,,,,,Edinburgh annotator,,,,,,,,,,,,mtc-common:659,,,test,"Siemens Germany is currently cooperating with a local Thai company , and constructing another 23km long electric railway project in Bangkok .",the German Shermans Company is currently working together with a local company constructing a 23 kilometer electronic train engineering project .,"siemens germany be currently cooperate with a local thai company , and construct another 23km long electric railway project in bangkok .",the german sherman company be currently work together with a local company construct a 23 kilometer electronic train engineering project .,0.71875,1,,,,,2-4 3-5 4-6 4-7 5-8 6-9 7-10 9-11 12-12 14-14 14-15 16-16 17-17 18-19 21-20 ,0-2 1-1 13-13 ,,,,,,1-1 13-13 16-16 ,,,,0-2 2-4 3-5 4-6 4-7 5-8 6-9 7-10 9-11 12-12 14-14 14-15 17-17 17-18 18-19 21-20 ,,,
