pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
NTDTV_NTDNEWS19_CMN_20060215_185801_739_993.qrtr-2-5,NTDTV_NTDNEWS19_CMN_20060215_185801_739_993.qrtr,2,HITInput,They also said that they will continue to publicly announce how many signature have been obtained for the second batch of participants and how many people with participate .,They also said they would continue to announce the signatures and number of participants in the second batch .,they also say that they will continue to publicly announce how many signature have be obtain for the second batch of participant and how many people with participate .,they also say they would continue to announce the signature and number of participant in the second batch .,0.5172413793103448,10,2-2 4-3 0-0 9-7 17-15 1-1 19-17 18-16 7-6 28-18 20-12 12-9 24-11 6-5 21-13,,,,,,,
groups.google.com_greenpartycn_6053475d4e68ca65_CMN_20060217_101400-2-1,groups.google.com_greenpartycn_6053475d4e68ca65_CMN_20060217_101400,2,HITInput,Explore Road to Peaceful Liberation of China and Advance spiritual Emancipation of Chinese People .,& lt ; POSTER & gt ; Explore the road to the peaceful liberation of China and advance the spiritual emancipation of the countrymen .,explore road to peaceful liberation of china and advance spiritual emancipation of chinese people .,& lt ; poster & gt ; explore the road to the peaceful liberation of china and advance the spiritual emancipation of the countryman .,0.4285714285714286,10,1-9 0-7 6-15 3-12 7-16 11-21 10-20 4-13 9-19 8-17 2-10 14-24 5-14,,,,,,,
NTDTV_NTDNEWS19_CMN_20060217_185800_505_749.qrtr-4-4,NTDTV_NTDNEWS19_CMN_20060217_185800_505_749.qrtr,4,HITInput,"Its other three sides border on India , with a 1,477-kilometer border .","On its other three sides , it borders on India , with which it shares a border totaling 1,477 kilometers in length .","it other three side border on india , with a 1,477-kilometer border .","on it other three side , it border on india , with which it share a border total 1,477 kilometer in length .",0.42105263157894735,10,2-3 3-4 0-1 4-7 10-18 1-2 10-19 5-8 8-11 11-16 6-9 9-15 7-10 12-22,,,,,,,
VOM19981003_0800_2179-17-31,VOM19981003_0800_2179,17,HITInput,"President Clinton himself has contributed much to the development of Sino-American relations , which we will never forget .",President Clinton himself has made important and valuable contributions in promoting the relationship between China and the United States of America . We will not forget his contributions .,"president clinton himself have contribute much to the development of sino-american relation , which we will never forget .",president clinton himself have make important and valuable contribution in promote the relationship between china and the united state of america . we will not forget his contribution .,0.7058823529411764,10,2-2 17-25 0-0 11-12 1-1 4-4 3-3 14-22 15-23 18-28,,,,,,,
XIN_CMN_20060217.0172-17-0,XIN_CMN_20060217.0172,17,HITInput,"Statistics show that in 2005 , 5,986 people died in coalmine accidents nationwide , down 0.7 % year-on-year .","Statistics show that there were 5,986 victims in coal mine accidents nationwide in 2005 , and the number was 0.7 % lower compared with that of last year .","statistic show that in 2005 , 5,986 people die in coalmine accident nationwide , down 0.7 % year-on-year .","statistic show that there be 5,986 victim in coal mine accident nationwide in 2005 , and the number be 0.7 % low compare with that of last year .",0.6129032258064516,10,2-2 17-27 11-10 0-0 5-14 9-7 3-12 1-1 16-20 12-11 4-13 15-19 6-5 18-28,,,,,,,
XIN20041223.0050-11-1,XIN20041223.0050,11,HITInput,Methane is highly explosive and needs to be drained before mining operations to ensure safe working conditions .,Methane is a highly explosive gas and has to be released in advance during the mining process in order to guarantee the safety of the work environment .,methane be highly explosive and need to be drain before mine operation to ensure safe working condition .,methane be a highly explosive gas and have to be release in advance during the mining process in order to guarantee the safety of the work environment .,0.78125,10,17-27 7-9 11-16 0-0 2-3 1-1 13-20 3-4 12-19 16-26 10-15 6-8 14-22 15-25,,,,,,,
chtb_023-5-11,chtb_023,5,HITInput,The gross national product created by the township enterprises accounted for approximately one third of that of Fujian Province .,TVEs create about one third of Fujian 's GDP .,the gross national product create by the township enterprises account for approximately one third of that of fujian province .,tves create about one third of fujian 's gdp .,0.7272727272727273,10,4-1 19-9 17-6 13-4 14-5 12-3,,,,,,,
XIN20050108.0153-8-3,XIN20050108.0153,8,HITInput,"Consequently , they had to go back 60 kilometers to headquarters to replace the sled before moving on .","As a result , the entire team had no choice but to go back 60 kilometers to the base camp to get a new sledge before continuing ahead .","consequently , they have to go back 60 kilometer to headquarters to replace the sled before move on .","a a result , the entire team have no choice but to go back 60 kilometer to the base camp to get a new sledge before continue ahead .",0.6774193548387097,10,5-12 7-14 6-13 8-15 4-11 14-24 9-16 15-25 18-28,,,,,,,
chtb_065-4-37,chtb_065,4,HITInput,Foreign trade imports and exports are characterized this year by balance and strong growth .,"The foreign trade in New Pudong District this year is characterized by a well-balanced proportion between importation and exportation , and a strong growth .",foreign trade import and export be characterize this year by balance and strong growth .,"the foreign trade in new pudong district this year be characterize by a well-balanced proportion between importation and exportation , and a strong growth .",0.5769230769230769,10,6-10 0-1 3-17 13-23 11-20 1-2 5-9 2-16 8-8 7-7 4-18 14-24 9-11 12-22,,,,,,,
XIN20050108.0153-8-4,XIN20050108.0153,8,HITInput,"Consequently , they had to go back 60 kilometers to headquarters to replace the sled before moving on .","Thus , all members of the team had to retreat 60 km , and resumed their journey after replacing it with a new sled at the base camp .","consequently , they have to go back 60 kilometer to headquarters to replace the sled before move on .","thus , all member of the team have to retreat 60 km , and resume their journey after replace it with a new sled at the base camp .",0.7777777777777778,10,0-0 1-1 3-7 12-18 7-10 4-8 14-23 8-11 18-28,,,,,,,
groups.google.com_goodarticles_f1009483f7a289df_CMN_20060208_091400-26-2,groups.google.com_goodarticles_f1009483f7a289df_CMN_20060208_091400,26,HITInput,"Therefore , PC 's manufacturer-installed original software will often determine the usage habits of most consumers .","Because of this , the software that PC producers provide when they ship their goods often decides the use habits of a large number of consumers .","therefore , pc 's manufacturer-installed original software will often determine the usage habit of most consumer .","because of this , the software that pc producer provide when they ship their good often decide the use habit of a large number of consumer .",0.71875,10,9-16 2-7 13-20 8-15 12-19 16-26 11-18 6-5 15-25 10-17,,,,,,,
XIN20050119.0199-7-5,XIN20050119.0199,7,HITInput,"Li Tieying first extended regards from Wu Bangguo , the Chairman of the Standing Committee of the National People 's Congress , to Vice-Chairman-cum-Senate President Scioli .",Li Tieying first conveyed Chairman Wu Bangguo 's regards to Vice President and Senate Speaker Scioli .,"li tieying first extend regard from wu bangguo , the chairman of the stand committee of the national people 's congress , to vice-chairman-cum-senate president scioli .",li tieying first convey chairman wu bangguo 's regard to vice president and senate speaker scioli .,0.5714285714285714,10,2-2 24-14 0-0 25-15 1-1 7-6 23-10 26-16 20-13 4-8 6-5 10-4 22-9,,,,,,,
ZBN19981213_0043-13-32,ZBN19981213_0043,13,HITInput,Dole was diagnosed with prostate cancer in 1991 . Doctors said he recovered after the treatments .,"In 1991 , Dole was found to have contracted prostate cancer . The doctor said that it had been cured after he received the treatment .",dole be diagnose with prostate cancer in 1991 . doctor say he recover after the treatment .,"in 1991 , dole be find to have contract prostate cancer . the doctor say that it have be cure after he receive the treatment .",0.48,9,5-10 10-14 0-3 4-9 7-1 16-25 1-4 9-13 14-23 12-5 15-24 6-0,,,,,,,
VOM19981230_0700_0515-2-38,VOM19981230_0700_0515,2,HITInput,Senate Majority Leader Lott has indicated that the Senate can reach a just decision based on existing evidence .,"The leader of the House of Representatives Rote expressed that , the House of Representatives will be able to conduct a fair trail based on the current evidence .",senate majority leader lott have indicate that the senate can reach a just decision base on exist evidence .,"the leader of the house of representative rote express that , the house of representative will be able to conduct a fair trail base on the current evidence .",0.75,10,17-27 2-1 11-20 5-8 16-26 6-9 14-23 15-24 18-28,,,,,,,
chtb_150-8-34,chtb_150,8,HITInput,"The engineering construction of facilities affiliated with Qinzhou Port utilized funding provided by the government of Holland , amounting to US $ 13 million .","Qinzhougang corollary equipment constructive project used 13,000,000 US dollars loaned by the Holland government .","the engineering construction of facility affiliate with qinzhou port utilize funding provide by the government of holland , amount to u $ 13 million .","qinzhougang corollary equipment constructive project use 13,000,000 u dollar loan by the holland government .",0.8125,10,24-14 4-2 12-10 2-3 1-4 20-7 16-12 21-8 13-11 9-5 14-13,,,,,,,
chtb_262-3-41,chtb_262,3,HITInput,The pebble resembles exactly like the Chinese auspicious long-life lock in size and shape .,The shape and the size of this Yuhuashi looks very much like the jade symbols often worn to represent wishes for a long life .,the pebble resembles exactly like the chinese auspicious long-life lock in size and shape .,the shape and the size of this yuhuashi look very much like the jade symbol often wear to represent wish for a long life .,0.8064516129032258,10,8-23 8-22 5-12 11-4 13-1 4-11 14-24,,,,,,,
